scanned_at,title,url,sku,category,availability,price,price_regular,seller,special_offers
2022-01-05T02:43:16.737115,Sony Xperia XZ G8142 4/64GB Premium Black Japan 1Sim,https://allo.ua/ua/products/mobile/sony-xperia-xz-premium-g8142-deepsea-black.html,TE210614EK15-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Sony",True,4555,,Trade Electronics,
2022-01-05T02:43:23.450791,Google Pixel 3a XL 4/64GB Just Black,https://allo.ua/ua/products/mobile/google-pixel-3a-xl-4-64gb-just-black_2.html,TE20190820S08-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Google",True,6999,,Trade Electronics,
2022-01-05T02:43:30.288988,Samsung Galaxy S20+ LTE SM-G985 8/128GB Black (SM-G985FZKD),https://allo.ua/ua/products/mobile/samsung-galaxy-s20-128gb-black-sm-g985fzkdsek_4.html,TE2108016EK04-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Samsung",True,19699,21669,Trade Electronics,
2022-01-05T02:43:36.831633,Google Pixel 4 6/64GB Oh So Orange,https://allo.ua/ua/products/mobile/google-pixel-4-6-64gb-oh-so-orange_4.html,TE201229EK01-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Google",True,11899,,Trade Electronics,
2022-01-05T02:43:43.563311,Sony Xperia Z5 E6653 Gold 32GB Seller Refurbished,https://allo.ua/ua/products/mobile/sony-xperia-z5-e6653-gold.html,TE200812EK11-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Sony",True,3445,,Trade Electronics,
2022-01-05T02:43:50.215975,LG V40 (LM-V409N) 128Gb Black 1sim,https://allo.ua/ua/products/mobile/lg-v40-lm-v409n-128gb-black-1sim.html,TE191031SD48-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони LG",True,5699,,Trade Electronics,
2022-01-05T02:43:57.031669,Samsung G920F Galaxy S6 32Gb (Black) Seller Refubished,https://allo.ua/ua/products/mobile/samsung-g920f-galaxy-s6-32gb-black-sapphire-seller-refurbished_1.html,TE200820EK21-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Samsung",True,3575,3933,Trade Electronics,
2022-01-05T02:44:03.901275,Oukitel F150 Bison 2021 6/64GB Sahara,https://allo.ua/ua/products/mobile/oukitel-f150-bison-2021-6-64gb-sahara.html,TE210224EK19-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Oukitel",True,4599,,Trade Electronics,
2022-01-05T02:44:10.666960,Google Pixel 2 64GB Kinda Blue,https://allo.ua/ua/products/mobile/google-pixel-2-64gb-kinda-blue_3.html,TE20181019S04-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Google",True,5115,,Trade Electronics,
2022-01-05T02:44:20.649766,Honor 8C 4/32Gb Black,https://allo.ua/ua/products/mobile/honor-8c-4-32gb-black.html,TE191028SD09-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Honor",True,3999,,Trade Electronics,
2022-01-05T02:44:27.172907,High Peak Kiruna 3 (Blue / Grey),https://allo.ua/ua/palatki/high-peak-kiruna-3-blue-grey.html,169200-0094,"Інтернет магазин,Намети,Намети High Peak",False,,,1Sale,
2022-01-05T02:44:33.751561,Спальний мішок High Peak Lite Pak 1200 / +5°C (Left) Black/blue,https://allo.ua/ua/spal-nye-meshki/high-peak-lite-pak-1200-5-c-left-black-blue.html,167768-0094,"Інтернет магазин,Спальні мішки,Спальні мішки High Peak",False,,,1Sale,
2022-01-05T02:44:40.274578,Спальний мішок High Peak Lite Pak 800 / +8°C (Left) Black/green,https://allo.ua/ua/spal-nye-meshki/high-peak-lite-pak-800-8-c-left-black-green.html,167769-0094,"Інтернет магазин,Спальні мішки,Спальні мішки High Peak",False,,,1Sale,
2022-01-05T02:44:46.836727,High Peak Bermuda Tarp 360 (Grey),https://allo.ua/ua/palatki/high-peak-bermuda-tarp-360-grey.html,168178-0094,"Інтернет магазин,Намети,Намети High Peak",False,,,1Sale,
2022-01-05T02:44:53.420415,High Peak Tay 8/+ 8 ° C Grey/Light Grey (Left),https://allo.ua/ua/spal-nye-meshki/high-peak-tay-8-8-c-grey-light-grey-left.html,179499-0094,"Інтернет магазин,Спальні мішки,Спальні мішки High Peak",False,,,1Sale,
2022-01-05T02:45:00.056077,High Peak Boston 3 (Aluminium/Dark Grey),https://allo.ua/ua/palatki/high-peak-boston-3-aluminium-dark-grey.html,167735-0094,"Інтернет магазин,Намети,Намети High Peak",False,,,1Sale,
2022-01-05T02:45:06.796008,High Peak Ancona 4.0 Nimbus Grey,https://allo.ua/ua/palatki/high-peak-ancona-4-0-nimbus-grey_1.html,179473-0094,"Інтернет магазин,Намети,Намети High Peak",False,,,1Sale,
2022-01-05T02:45:13.358659,High Peak Tauris 4 (Dark Grey/Green),https://allo.ua/ua/palatki/high-peak-tauris-4-dark-grey-green.html,169222-0094,"Інтернет магазин,Намети,Намети High Peak",False,,,1Sale,
2022-01-05T02:45:19.938464,Туристичний килимок High Peak Dallas Twin 194x138x10cm (Citronelle),https://allo.ua/ua/turisticheskie-kovriki/high-peak-dallas-twin-194x138x10cm-citronelle.html,169175-0094,"Інтернет магазин,Туристичні килимки,Туристичні килимки High Peak",False,,,1Sale,
2022-01-05T02:45:26.612133,High Peak Calobra 80 (Aluminium / Dark Grey),https://allo.ua/ua/palatki/high-peak-calobra-80-aluminium-dark-grey.html,169179-0094,"Інтернет магазин,Намети,Намети High Peak",False,,,1Sale,
2022-01-05T02:45:33.305805,High Peak Boston 2 (Aluminium/Dark Grey),https://allo.ua/ua/palatki/high-peak-boston-2-aluminium-dark-grey.html,179476-0094,"Інтернет магазин,Намети,Намети High Peak",False,,,1Sale,
2022-01-05T02:45:39.852950,Туристичний килимок High Peak Dallas 197x70x10cm (Citronelle),https://allo.ua/ua/turisticheskie-kovriki/high-peak-dallas-197x70x10cm-citronelle.html,169174-0094,"Інтернет магазин,Туристичні килимки,Туристичні килимки High Peak",False,,,1Sale,
2022-01-05T02:45:47.329259,"Планшет Huawei MatePad T10s 10.1"" Wi-Fi 64GB Deepsea Blue",https://allo.ua/ua/products/internet-planshety/huawei-matepad-t10s-10-1-wi-fi-64gb-deepsea-blue.html,710634,"Інтернет магазин,Планшети,Планшети Huawei",False,5999,,allo,
2022-01-05T02:45:55.198637,Umidigi A11 Pro Max 8/128GB Mist Blue (Global),https://allo.ua/ua/products/mobile/umidigi-a11-pro-max-8-128gb-mist-blue-global.html,TE211008EK63-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Umidigi",True,5999,,Trade Electronics,
2022-01-05T02:46:02.007829,Cubot KingKong 7 8/128Gb Black,https://allo.ua/ua/products/mobile/cubot-kingkong-7-8-128gb-black_2.html,TE210924ER10-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Cubot",True,5885,,Trade Electronics,
2022-01-05T02:46:10.290413,Google Pixel 2 XL 128GB Just Black,https://allo.ua/ua/products/mobile/google-pixel-2-xl-128gb-just-black_4.html,TE2018081002-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Google",True,8395,9235,Trade Electronics,
2022-01-05T02:46:17.060099,Samsung Galaxy Note 9 N960 6 / 128GB Ocean Blue 1sim,https://allo.ua/ua/products/mobile/samsung-galaxy-note-9-n960-6-128gb-ocean-blue-1sim.html,TE200930EK05-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Samsung",True,13295,14625,Trade Electronics,
2022-01-05T02:46:23.765772,Samsung Galaxy A8 A8000 2/16GB Gold 2 sim Seller Refurbished,https://allo.ua/ua/products/mobile/samsung-galaxy-a8-a8000-2-16gb-gold-2-sim-seller-refurbished.html,TE200319XD11-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Samsung",True,2825,3108,Trade Electronics,
2022-01-05T02:46:30.690484,Doogee S60 Mineral Black,https://allo.ua/ua/products/mobile/doogee-s60-mineral-black_1.html,TE2112201735-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Doogee",True,5799,,Trade Electronics,
2022-01-05T02:46:37.320145,HUAWEI P40 8/128GB Blush Gold (Global Version),https://allo.ua/ua/products/mobile/huawei-p40-8-128gb-blush-gold-global-version.html,TE211118EK39-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Huawei",True,17499,,Trade Electronics,
2022-01-05T02:46:43.799456,Samsung Galaxy S20 Ultra G988B/DS 5G 12/128GB White,https://allo.ua/ua/products/mobile/smartfon-samsung-galaxy-s20-ultra-g988b-ds-5g-12-128gb-white.html,TE210413EK133-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Samsung",True,22195,24415,Trade Electronics,
2022-01-05T02:46:50.689360,LEAGOO Z10 1/8GB Black,https://allo.ua/ua/products/mobile/leagoo-z10-1-8gb-black.html,TE190801S03-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Leagoo",True,1739,,Trade Electronics,
2022-01-05T02:46:57.080595,Samsung Galaxy S10 SM-G973 DS 128GB Prism Blue (SM-G973FZBD),https://allo.ua/ua/products/mobile/samsung-galaxy-s10-sm-g973-ds-128gb-prism-blue-sm-g973fzbd.html,TE200120EK05-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Samsung",True,14399,15839,Trade Electronics,
2022-01-05T02:47:03.618437,Leagoo M9 Black,https://allo.ua/ua/products/mobile/leagoo-m9-black_2.html,TE2018030701-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Leagoo",True,2059,,Trade Electronics,
2022-01-05T02:47:10.459643,Oukitel C21 4/64Gb Black (Global),https://allo.ua/ua/products/mobile/oukitel-c21-4-64gb-black_2.html,TE200922EK07-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Oukitel",True,3859,,Trade Electronics,
2022-01-05T02:47:17.588861,Samsung Galaxy Note 20 8/256GB Green (SM-N980FZGGSEK),https://allo.ua/ua/products/mobile/samsung-galaxy-note20-8-256gb-green-sm-n980fzggsek_3.html,TE211028EK30-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Samsung",True,20555,22611,Trade Electronics,
2022-01-05T02:47:25.999743,Samsung Galaxy Note 20 Ultra 5G SM-N986B 12/256GB Mystic White,https://allo.ua/ua/products/mobile/samsung-galaxy-note20-ultra-5g-sm-n986b-12-256gb-mystic-white_1-9296978.html,TE211118EK77-0087,"Інтернет магазин,Смартфони і мобільні телефони,Смартфони і мобільні телефони Samsung",True,32295,,Trade Electronics,
2022-01-05T02:47:32.590122,Намет High Peak Vision 3 Green (923767),https://allo.ua/ua/palatki/palatka-high-peak-vision-3-green-923767.html,U0441714-0789,"Інтернет магазин,Намети,Намети High Peak",False,,,Xprice,
2022-01-05T02:47:39.119971,Намет High Peak Como 4 Nimbus Grey (928131),https://allo.ua/ua/palatki/palatka-high-peak-como-4-nimbus-grey-928131_2.html,U0431804-0789,"Інтернет магазин,Намети,Намети High Peak",False,,,Xprice,
2022-01-05T02:47:45.416694,"Планшет Impression ImPAD 1006 10"" 3G 8GB Black",https://allo.ua/ua/products/internet-planshety/impression-impad-1006-10-3g-8gb-black.html,187622,"Інтернет магазин,Планшети,Планшети Impression",False,,,allo,
2022-01-05T02:47:53.846462,"Планшет Apple iPad 10.2"" (9 Gen) 256GB Wi-Fi Silver 2021 (MK2P3)",https://allo.ua/ua/products/internet-planshety/planshet-apple-ipad-9th-10-2-silver_1.html,874507,"Інтернет магазин,Планшети,Планшети Apple",False,18999,,Official Apple Dealer,
2022-01-05T02:48:00.205125,Планшет Samsung Galaxy S5e SM-T720 10.5” WiFi 64GB Black (SM-T720NZKASEK),https://allo.ua/ua/products/internet-planshety/samsung-galaxysm-t720-10-5-wifi-64gb-black-sm-t720nzkasek.html,471555,"Інтернет магазин,Планшети,Планшети Samsung",False,,,allo,
2022-01-05T02:48:06.606344,"Планшет Asus Fonepad ME175CG-1B017A 7"" 3G 8GB gray",https://allo.ua/ua/products/internet-planshety/asus-fonepad-me175cg-1b017a-7-3g-8gb-gray.html,106022-1,"Інтернет магазин,Планшети,Планшети Asus",False,,,allo,
2022-01-05T02:48:13.300097,"Планшет Apple iPad Air 10.9"" (4 Gen) 64GB Wi-Fi 2020 Silver (MYFN2)",https://allo.ua/ua/products/internet-planshety/apple-ipad-air-10-9-wi-fi-64gb-silver-myfn2rk-a.html,696883,"Інтернет магазин,Планшети,Планшети Apple",False,22499,,Official Apple Dealer,
2022-01-05T02:48:19.633885,"Планшет Impression ImPAD M102 10"" 3G 16GB Black",https://allo.ua/ua/products/internet-planshety/impression-impad-m102-10-3g-16gb-black.html,311601,"Інтернет магазин,Планшети,Планшети Impression",False,2899,,allo,
2022-01-05T02:48:26.054252,Планшет Apple iPad Mini (6 Gen) 64GB Wi-Fi 2021 Starlight (MK7P3),https://allo.ua/ua/products/internet-planshety/planshet-apple-ipad-mini-6-gen-8-3-shining-star.html,874522,"Інтернет магазин,Планшети,Планшети Apple",False,19499,,Official Apple Dealer,
2022-01-05T02:48:32.504966,Планшет Samsung Galaxy S5e SM-T725 10.5” LTE 64GB Black (SM-T725NZKASEK),https://allo.ua/ua/products/internet-planshety/samsung-galaxysm-t725-10-5-lte-64gb-black-sm-t725nzkasek.html,471553,"Інтернет магазин,Планшети,Планшети Samsung",False,,,allo,
2022-01-05T02:48:38.781089,"Планшет Asus ME372CG-1A046A 7"" 3G 8GB White",https://allo.ua/ua/products/internet-planshety/asus-me372cg-1a046a-7-3g-8gb-white.html,100836,"Інтернет магазин,Планшети,Планшети Asus",False,,,allo,
2022-01-05T02:48:45.245839,"Планшет Impression ImPAD M101 10"" 3G 8GB Black",https://allo.ua/ua/products/internet-planshety/impression-impad-m101-10-3g-8gb-black.html,311600,"Інтернет магазин,Планшети,Планшети Impression",False,2699,,allo,
2022-01-05T02:48:51.678708,Планшет Huawei MediaPad (BAH2-L09C) M5 Lite 10” 32GB LTE Space Gray,https://allo.ua/ua/products/internet-planshety/huawei-mediapad-bah2-lo9c-m5-lite-10-32gb-lte-space-gray.html,394604,"Інтернет магазин,Планшети,Планшети Huawei",False,,,allo,
2022-01-05T02:48:58.297590,Планшет Lenovo Tab M7 2/32GB LTE Iron Grey (ZA570168UA) + чохол і плівка,https://allo.ua/ua/products/internet-planshety/lenovo-tab-m7-2-32gb-lte-iron-grey-za570168ua.html,633370,"Інтернет магазин,Планшети,Планшети Lenovo",False,3499,,allo,
2022-01-05T02:49:04.602454,"Планшет Samsung Galaxy Tab 4 10.1"" 16GB 3G Black (SM-T531NYKASEK)",https://allo.ua/ua/products/internet-planshety/samsung-galaxy-tab-4-sm-t531-10-1-3g-16gb-ebony-black.html,114535,"Інтернет магазин,Планшети,Планшети Samsung",False,,,allo,
2022-01-05T02:49:10.975487,Планшет Samsung Galaxy Tab A SM-T590 10.5” Wi-Fi 32GB Black,https://allo.ua/ua/products/internet-planshety/samsung-galaxy-tab-a-sm-t590-10-5-wi-fi-32gb-black.html,394659,"Інтернет магазин,Планшети,Планшети Samsung",False,,,allo,
2022-01-05T02:49:17.403256,"Планшет Samsung Galaxy Tab A SM-T285 7"" LTE 8GB Black",https://allo.ua/ua/products/internet-planshety/samsung-galaxy-tab-a-t285-7-lte-8gb-black-sm-t285nzkasek.html,188003,"Інтернет магазин,Планшети,Планшети Samsung",False,,,allo,
